impressionId,impressionTimestamp,userId,userType,clickedItem,clickedFeedPosition,impressions,historySize,history
b9294dcf-d17b-4df8-9d9a-23b87c5d74aa,1657033252732,21eb473b-e29c-4e14-b821-ec8a0afd46c8,Logged,9223031724623632121,4,"9223031724623631476-0,9223031724623629897-0,9223031724623631744-0,9223031724623632121-1,9223031724623630468-0,9223031724623631187-0,9223031724623631186-0,9223031724623631456-0,9223031724623631265-0,9223031724623631183-0",50,"9223031724623625054,9223031724623625847,9223031724623625615,9223031724623623700,9223031724623625665,9223031724623625621,9223031724623625438,9223031724623626482,9223031724623626650,9223031724623625810,9223031724623625060,9223031724623626628,9223031724623624954,9223031724623625753,9223031724623626588,9223031724623626549,9223031724623519172,9223031724623626651,9223031724623625179,9223031724623622543,9223031724623107562,9223031724623626928,9223031724623626978,9223031724623627790,9223031724623627141,9223031724623628490,9223031724623618856,9223031724623378120,9223031724623497800,9223031724623623974,9223031724621301690,9223031724620083160,9223031724623629466,9223031724623629344,9223031724623628067,9223031724621945416,9223031724623624845,9223031724623630188,9223031724623630454,9223031724623630327,9223031724622825562,9223031724623629824,9223031724623630508,9223031724623631434,9223031724622271811,9223031724623631373,9223031724623628309,9223031724623614178,9223031724623632315,9223031724623631467"
75cf1327-278f-4e63-a1e2-f39d73c6aa41,1657033615479,2442856837494445953,Non-Logged,9223031724623632315,2,"9223031724623629598-0,9223031724623632315-1,9223031724623631476-0,9223031724623630949-0,9223031724623631744-0,9223031724623629897-0,9223031724623630188-0,9223031724623628490-0,9223031724623632121-0,9223031724623624454-0",48,"9223031724623614754,9223031724623609690,9223031724623588706,9223031724623537768,9223031724623578916,9223031724623613664,9223031724623613795,9223031724623504857,9223031724623612584,9223031724623616330,9223031724623614900,9223031724623617490,9223031724623618575,9223031724623618255,9223031724623619062,9223031724623613882,9223031724623619114,9223031724623616870,9223031724623617450,9223031724623617670,9223031724623618875,9223031724623621660,9223031724623621512,9223031724623621306,9223031724623623048,9223031724623620445,9223031724622692737,9223031724623623452,9223031724623622735,9223031724623623924,9223031724623623974,9223031724623622720,9223031724623501752,9223031724623622812,9223031724623624449,9223031724623624261,9223031724623614885,9223031724623624451,9223031724623626482,9223031724623626978,9223031724623625753,9223031724623626928,9223031724623625665,9223031724623624675,9223031724623625054,9223031724623627790,9223031724623628429,9223031724623625055"
68f5385d-05a1-4391-88c1-d6d058f322b3,1657033970103,17410540645478311936,Non-Logged,9223031724623632315,1,"9223031724623632315-1,9223031724623630026-0,9223031724623631476-0,9223031724623630949-0,9223031724623631744-0,9223031724623629897-0,9223031724623632121-0,9223031724623630468-0,9223031724623631434-0,9223031724623631467-0",50,"9223031724623606955,9223031724623612668,9223031724623611673,9223031724623613616,9223031724623613195,9223031724623614900,9223031724623616330,9223031724623614711,9223031724623616805,9223031724623615721,9223031724623617586,9223031724623617450,9223031724623618228,9223031724623619062,9223031724623618875,9223031724623616520,9223031724623618869,9223031724623620608,9223031724623621022,9223031724623621660,9223031724623620445,9223031724623623257,9223031724623620585,9223031724623623924,9223031724623619170,9223031724623618766,9223031724623623912,9223031724623624617,9223031724623621549,9223031724623624526,9223031724623625145,9223031724623624675,9223031724623626589,9223031724623627585,9223031724623626686,9223031724623626048,9223031724623628243,9223031724623626650,9223031724623628036,9223031724623627997,9223031724623625391,9223031724623625642,9223031724623626549,9223031724623628748,9223031724623627141,9223031724623630153,9223031724623630717,9223031724623618856,9223031724623628490,9223031724623630188"
eca9436b-7b85-4b08-997b-a3da2d8be409,1657034099751,102193224107150131110202,Non-Logged,9223031724623632315,2,"9223031724623630026-0,9223031724623632315-1,9223031724623630949-0,9223031724623624454-0,9223031724623631476-0,9223031724623629947-0,9223031724623629897-0,9223031724623628490-0,9223031724623631744-0,9223031724623630188-0",41,"9223031724622985941,9223031724623613195,9223031724623614754,9223031724623613795,9223031724623613882,9223031724623613664,9223031724623613709,9223031724623613284,9223031724623614689,9223031724623609690,9223031724623615895,9223031724623617892,9223031724623617434,9223031724623617450,9223031724623618228,9223031724623618575,9223031724623617025,9223031724623584466,9223031724623616870,9223031724623619062,9223031724623618741,9223031724623621125,9223031724623620608,9223031724623618875,9223031724623619170,9223031724623619114,9223031724623616330,9223031724623619618,9223031724623618985,9223031724623621306,9223031724623621660,9223031724623618565,9223031724623618869,9223031724623620382,9223031724623623257,9223031724623622543,9223031724623621022,9223031724623623974,9223031724623618766,9223031724623626978,9223031724623628667"
d408ee36-596f-452b-bc1b-7b34d3249d2f,1657034103630,93c40186-c801-4868-8f1e-adcd98e3d38e,Logged,9223031724623632315,3,"9223031724623629598-0,9223031724623630949-0,9223031724623632315-1,9223031724623632775-0,9223031724623632941-0,9223031724623632833-0,9223031724623632570-0,9223031724623632569-0,9223031724623632749-0,9223031724623632920-0",42,"9223031724623613709,9223031724623614130,9223031724623615547,9223031724623614711,9223031724623614900,9223031724623616870,9223031724623616330,9223031724623617178,9223031724623619062,9223031724623618824,9223031724623618759,9223031724623618875,9223031724623619778,9223031724623620608,9223031724623620382,9223031724623619618,9223031724623619006,9223031724623619157,9223031724623621660,9223031724623618869,9223031724623616212,9223031724623619114,9223031724623622812,9223031724623622543,9223031724623623257,9223031724623624261,9223031724623624433,9223031724623624449,9223031724623625621,9223031724623627790,9223031724623626501,9223031724623626978,9223031724623626826,9223031724623629466,9223031724623630454,9223031724623629198,9223031724623628490,9223031724623629879,9223031724623100452,9223031724622837619,9223031724623631373,9223031724623516794"
42be877e-146c-4401-b73b-0adcf3f8e71c,1657034241299,7004934105820810240,Non-Logged,9223031724623631381,1,"9223031724623631381-1,9223031724623632315-0,9223031724623631744-0,9223031724623630026-0,9223031724623630949-0,9223031724623628490-0,9223031724623631476-0,9223031724623630188-0,9223031724623629897-0,9223031724623631187-0",42,"9223031724623613664,9223031724623613709,9223031724623613288,9223031724623610043,9223031724623613795,9223031724623616330,9223031724623616870,9223031724623614711,9223031724623617178,9223031724623614295,9223031724623618819,9223031724623618575,9223031724623618824,9223031724623618565,9223031724623615721,9223031724623619062,9223031724623618869,9223031724623618759,9223031724623618875,9223031724623619073,9223031724623620608,9223031724623621022,9223031724623622760,9223031724623622450,9223031724623622553,9223031724623622888,9223031724623623974,9223031724623623912,9223031724623623370,9223031724623608676,9223031724623624449,9223031724623496415,9223031724623625145,9223031724623624846,9223031724622761300,9223031724623624845,9223031724623625810,9223031724623626928,9223031724623626588,9223031724623631434,9223031724623631467,9223031724623630966"
f1b1c59a-609b-446e-a702-08020e522f81,1657034283745,20789624822236127209,Non-Logged,9223031724623632315,3,"9223031724623631187-0,9223031724623630949-0,9223031724623632315-1,9223031724623631744-0,9223031724623628490-0,9223031724623631373-0,9223031724623631467-0,9223031724623630188-0,9223031724623624866-0,9223031724623631265-0",50,"9223031724623622775,9223031724623622690,9223031724623622736,9223031724623622812,9223031724623623056,9223031724623623257,9223031724623623768,9223031724623574700,9223031724623623974,9223031724623623912,9223031724623623370,9223031724623623836,9223031724623619219,9223031724623624416,9223031724623624433,9223031724623624617,9223031724623620585,9223031724623624533,9223031724623624534,9223031724623623930,9223031724623624449,9223031724623624545,9223031724623624143,9223031724623621539,9223031724623624675,9223031724623622720,9223031724623625145,9223031724623622996,9223031724623622897,9223031724623622728,9223031724623625047,9223031724623625753,9223031724623624451,9223031724623624261,9223031724623626628,9223031724623628067,9223031724623626928,9223031724623628748,9223031724623626549,9223031724623626826,9223031724623629466,9223031724623617248,9223031724623626588,9223031724623626545,9223031724623631434,9223031724623629824,9223031724623631186,9223031724623631374,9223031724623631456,9223031724623631381"
eb000547-cac3-4310-96ce-c63684cfd541,1657035593504,7a216b08-5874-4e27-8a37-4d4577182b23,Logged,9223031724623632121,1,"9223031724623632121-1,9223031724623630468-0,9223031724623631183-0,9223031724623630454-0,9223031724623631562-0,9223031724623631982-0,9223031724623631190-0,9223031724623632493-0,9223031724623628888-0,9223031724623631375-0",50,"9223031724622402835,9223031724623626628,9223031724623625054,9223031724623625682,9223031724623627790,9223031724623626978,9223031724623625060,9223031724623627146,9223031724623626928,9223031724623626826,9223031724623628310,9223031724623628429,9223031724623628843,9223031724623628748,9223031724623626597,9223031724623618856,9223031724623629466,9223031724623628490,9223031724623628888,9223031724623629108,9223031724623628135,9223031724623625592,9223031724621290936,9223031724623629824,9223031724623628067,9223031724623630725,9223031724623629990,9223031724623630188,9223031724623629378,9223031724623631434,9223031724623629531,9223031724623631186,9223031724623625598,9223031724623630949,9223031724623631467,9223031724623631560,9223031724623632152,9223031724623631456,9223031724623238712,9223031724623631206,9223031724623631187,9223031724623632386,9223031724623632315,9223031724623631381,9223031724623509938,9223031724623631744,9223031724623632021,9223031724623631373,9223031724623632941,9223031724623632121"
ca3bbf19-1470-4be2-a670-e0bf0b364db0,1657035682618,1657501069328578200,Non-Logged,9223031724623631744,6,"9223031724623629598-0,9223031724623630026-0,9223031724623631187-0,9223031724623631476-0,9223031724623630949-0,9223031724623631744-1,9223031724623631434-0,9223031724623629897-0,9223031724623628490-0,9223031724623630188-0",41,"9223031724623613195,9223031724623614769,9223031724623615037,9223031724623612124,9223031724623616330,9223031724623613709,9223031724623617471,9223031724623617292,9223031724623617974,9223031724623614711,9223031724623617248,9223031724623616757,9223031724623619062,9223031724623618565,9223031724623618824,9223031724623619073,9223031724623619240,9223031724623618869,9223031724618925842,9223031724623618875,9223031724623616113,9223031724623616625,9223031724623620445,9223031724623618729,9223031724623623422,9223031724623621022,9223031724623622735,9223031724623623879,9223031724623310127,9223031724623623836,9223031724623625599,9223031724623625145,9223031724623626112,9223031724623625906,9223031724623626570,9223031724623626928,9223031724623626978,9223031724623629504,9223031724623630188,9223031724623629386,9223031724623625665"
0f8f95c0-7834-45e2-9ee9-9e76b3e07a6c,1657035934748,a12e823d-146f-4557-bd7f-d8690c5f19b7,Logged,9223031724623632315,1,"9223031724623632315-1,9223031724623630026-0,9223031724623630949-0,9223031724623631744-0,9223031724623630188-0,9223031724623631186-0,9223031724623631434-0,9223031724623630468-0,9223031724623631467-0,9223031724623631373-0",50,"9223031724623609690,9223031724623611875,9223031724623610043,9223031724623613709,9223031724623611684,9223031724623614541,9223031724623617450,9223031724623613795,9223031724623615721,9223031724623619062,9223031724623618875,9223031724623619170,9223031724623618824,9223031724623618766,9223031724623620445,9223031724623621022,9223031724623619778,9223031724623621539,9223031724623622420,9223031724623622127,9223031724623622683,9223031724623622775,9223031724623622935,9223031724623621881,9223031724623623257,9223031724623619219,9223031724623622812,9223031724623623875,9223031724623623836,9223031724623623912,9223031724623624433,9223031724623624501,9223031724623624451,9223031724623625753,9223031724623624143,9223031724623626978,9223031724623626549,9223031724623627790,9223031724623625665,9223031724623625438,9223031724623624866,9223031724623624949,9223031724623626686,9223031724623629466,9223031724623627141,9223031724623626826,9223031724623630454,9223031724623627073,9223031724623629824,9223031724623628490"
f14f18a8-c5a5-4ce5-9be9-1f4f82a81cf9,1657036397763,22737226236913242157,Non-Logged,9223031724623632315,2,"9223031724623629598-0,9223031724623632315-1,9223031724623630026-0,9223031724623630949-0,9223031724623631476-0,9223031724623631744-0,9223031724623629897-0,9223031724623628490-0,9223031724623631186-0,9223031724623631373-0",50,"9223031724623616330,9223031724623613795,9223031724623614619,9223031724623614900,9223031724623616870,9223031724623614754,9223031724623614452,9223031724623613171,9223031724623614711,9223031724623617704,9223031724623617178,9223031724623615721,9223031724623617759,9223031724623618939,9223031724623619062,9223031724623618759,9223031724623617164,9223031724623618985,9223031724623618575,9223031724623619170,9223031724623619088,9223031724623619778,9223031724623621022,9223031724623622420,9223031724623622720,9223031724623622775,9223031724623622888,9223031724623623257,9223031724623623836,9223031724623623030,9223031724623623974,9223031724623622812,9223031724623625753,9223031724623624449,9223031724623625145,9223031724623624451,9223031724623624853,9223031724623625257,9223031724623625391,9223031724623624954,9223031724623627790,9223031724623626978,9223031724623629198,9223031724623626549,9223031724623629466,9223031724623629879,9223031724623629990,9223031724622254936,9223031724623631434,9223031724623631467"
